MCS Area Contacto
821 16127.0 4416.0
822 16129.0 4401.0
823 16130.0 4413.0
824 16125.0 4407.0
825 16123.0 4407.0
826 16137.0 4419.0
827 16146.0 4416.0
828 16127.0 4410.0
829 16121.0 4395.0
830 16109.0 4383.0
831 16104.0 4389.0
832 16130.0 4395.0
833 16116.0 4401.0
834 16098.0 4386.0
835 16102.0 4380.0
836 16081.0 4386.0
837 16077.0 4386.0
838 16088.0 4374.0
839 16103.0 4383.0
840 16095.0 4398.0
841 16080.0 4386.0
842 16058.0 4380.0
843 16065.0 4404.0
844 16080.0 4404.0
845 16064.0 4398.0
846 16083.0 4404.0
847 16091.0 4416.0
848 16123.0 4437.0
849 16113.0 4443.0
850 16123.0 4443.0
851 16108.0 4440.0
852 16123.0 4458.0
853 16123.0 4452.0
854 16074.0 4437.0
855 16090.0 4434.0
856 16102.0 4428.0
857 16121.0 4407.0
858 16110.0 4413.0
859 16107.0 4413.0
860 16106.0 4401.0
861 16083.0 4401.0
862 16080.0 4395.0
863 16083.0 4392.0
864 16054.0 4386.0
865 16057.0 4380.0
866 16034.0 4377.0
867 16011.0 4392.0
868 16002.0 4380.0
869 16008.0 4398.0
870 16030.0 4407.0
871 16023.0 4392.0
872 16033.0 4383.0
873 16025.0 4401.0
874 16044.0 4401.0
875 16062.0 4410.0
876 16067.0 4425.0
877 16088.0 4452.0
878 16094.0 4476.0
879 16086.0 4473.0
880 16081.0 4491.0
881 16077.0 4485.0
882 16080.0 4470.0
883 16060.0 4458.0
884 16059.0 4476.0
885 16048.0 4464.0
886 16054.0 4449.0
887 16077.0 4467.0
888 16082.0 4476.0
889 16079.0 4476.0
890 16080.0 4485.0
891 16060.0 4488.0
892 16076.0 4488.0
893 16056.0 4476.0
894 16040.0 4470.0
895 16037.0 4473.0
896 16032.0 4482.0
897 16016.0 4473.0
898 16021.0 4455.0
899 16019.0 4461.0
900 16013.0 4467.0
901 16016.0 4473.0
902 16029.0 4476.0
903 16017.0 4479.0
904 16030.0 4494.0
905 16023.0 4494.0
906 16031.0 4488.0
907 16037.0 4476.0
908 16055.0 4455.0
909 16075.0 4470.0
910 16068.0 4461.0
911 16068.0 4446.0
912 16068.0 4458.0
913 16060.0 4443.0
914 16071.0 4437.0
915 16073.0 4449.0
